,StopUID,StopNameZh_tw,StopNameEn,PositionLat,PositionLon,GeoHash,Bearing,上車人數,下車人數
889,ILA290551,橫圳路口,Hengzun Rd. Entrance,24.65051,121.74026,wsqs4r2x9,E,0,20
890,ILA290553,龍德工業區,Longde Industry Area,24.63446,121.83187,wsqshke60,S,0,0
891,ILA290554,羅東夜市,Luodong Night Market,24.67705,121.76807,wsqs6ukf1,S,0,16
892,ILA290555,羅東夜市,Luodong Night Market,24.67649,121.76802,wsqs6uhyb,E,1,0
893,ILA290556,羅東林業園區,Luodong Forest  District,24.68046,121.77109,wsqs6uzn0,E,0,0
894,ILA290563,羅東高工,Luodong Industrial High School,24.67057,121.75079,wsqs6e0hr,S,0,11
895,ILA290564,羅東高工,Luodong Industrial High School,24.6703,121.75069,wsqs6e04u,E,0,0
896,ILA290565,羅東高商,Luodong Commercial High School,24.67256,121.75666,wsqs6es2p,E,3,0
897,ILA290566,羅東高商,Luodong Commercial High School,24.67248,121.75648,wsqs6ekre,W,0,4
898,ILA290567,羅東運動公園,Luodong Sports Park,24.68208,121.75154,wsqs6t0z8,N,0,0
899,ILA290568,羅東運動公園自行車道,Luodong Sports Park Cycling(Luodong High School),24.68069,121.76194,wsqs6ubr6,W,0,0
900,ILA290569,羅東運動公園自行車道,Luodong Sports Park Cycling(Luodong High School),24.68028,121.76196,wsqs6ubm5,E,0,0
901,ILA290572,蘇澳國小,Suao Elementary school,24.59596,121.84116,wsqeutd1b,E,0,0
902,ILA290573,蘇澳國小,Suao Elementary school,24.59624,121.84067,wsqeut9em,W,4,13
903,ILA290575,鼎橄社,Dingganshe,24.67339,121.80171,wsqs7etkc,W,0,0
904,ILA290576,鼎橄社,Dingganshe,24.67327,121.80171,wsqs7etk1,E,0,0
905,ILA290608,羅東林業園區,Luodong Forest  District,24.6806,121.77106,wsqs6uyyz,W,0,0
906,ILA290609,五結市中心,Wujie Down Town,24.68441,121.79815,wsqs7tdtn,S,0,0
907,ILA290611,萬善堂,Wanshantang,24.67842,121.80043,wsqs7ss65,N,0,0
908,ILA290612,羅東高商,Luodong Commercial High School,24.67256,121.75666,wsqs6es2p,E,0,0
909,ILA290630,新社,Xinshe,24.67879,121.8269,wsqskhxsk,S,0,0
910,ILA290640,利澤工業區1(利興三路),Lize Industry Area 1(Lixing 3rd Rd.),24.66296,121.82886,wsqsk3c04,N,0,0
911,ILA290641,頂寮,Dingliao,24.64143,121.83474,wsqshmv6e,N,0,0
912,ILA290642,龍德工業區,Longde Industry Area,24.63449,121.83217,wsqshke6r,N,5,0
913,ILA290643,文化國中,Wenhua Junior high school,24.61862,121.83436,wsqsh3tjf,N,1,0
914,ILA290833,五峰旗風景特定區,Wufengqi Designated Scenic Area,24.8297908,121.7519267,wsqt681h1,S,0,0
915,ILA290834,林美石磐步道,Linmei Shipan Trail,24.82015557,121.7340763,wsqt4nk5c,W,0,0
916,ILA290835,林美社區發展協會,Linmei Community Visitor Center,24.817819,121.750155,wsqt4mzy2,S,0,0
917,ILA290836,溫泉路,Wenquan Rd.,24.829345,121.773017,wsqt7003k,W,0,0
918,ILA290837,湯圍溝公園,Tangwe' Brook Park,24.829013,121.769328,wsqt4zvxq,W,0,0
919,ILA290838,跑馬古道,Paoma Historic Trail,24.827328,121.762391,wsqt4z8tt,E,0,0
920,ILA290840,溫泉遊客中心,Jaioxi Hot Spring Park(Visitor Center),24.830951,121.775563,wsqt7066b,E,0,0
921,ILA290841,老爺得天公園,Hotel Royal Chiaohsi,24.828478,121.75589,wsqt4xgum,E,0,0
922,ILA290842,林美社區發展協會,Linmei Community Visitor Center,24.817755,121.750313,wsqt4mzvg,N,0,0
923,ILA290843,湯圍溝公園,Tangwe' Brook Park,24.828882,121.769581,wsqt4zvys,E,0,0
924,ILA290844,跑馬古道,Paoma Historic Trail,24.827306,121.762415,wsqt4z8tt,W,0,0
925,ILA290845,溫泉遊客中心,Jaioxi Hot Spring Park(Visitor Center),24.830897,121.775652,wsqt70666,W,0,0
926,ILA290846,二城國小,Ercheng Elementary school,24.84424,121.80561,wsqt7fb0h,E,0,0
927,ILA290847,玉石村,Yushi Village,24.83364,121.78036,wsqt70vf2,N,0,0
928,ILA290848,白雲路,Baiyun Rd.,24.83669,121.78646,wsqt736hn,E,0,0
929,ILA290849,東北角風景區外澳站,Northeast Coast National Scenic Area (Waiao),24.878051,121.841067,wsqts8cvn,N,0,0
930,ILA290850,二城派出所,Ercheng Police Station,24.838532,121.793268,wsqt73xnu,E,0,0
931,ILA290853,頂埔,Dingpu,24.84552,121.8082,wsqt7ffp8,E,0,0
932,ILA290854,實踐農村,Shijian Countryside,24.84721,121.81254,wsqt7gm1m,E,0,0
933,ILA290855,頭城火車站,Toucheng Train Station,24.859511,121.82342,wsqtkjt15,N,0,0
934,ILA290856,頭城家商,Tou Cheng Home Economics and Commerical Vocational,24.84963,121.81563,wsqt7gxrt,E,0,0
935,ILA290857,頭城國小,Toucheng Elementary school,24.863346,121.82759,wsqtkq0pk,N,0,0
936,ILA290858,溫泉遊客中心,Jaioxi Hot Spring Park(Visitor Center),24.830896,121.775719,wsqt70667,E,0,0
937,ILA290859,蘭陽博物館,LanYang Museum,24.8699,121.83315,wsqtkrkjw,N,0,0
938,ILA290860,二城派出所,Ercheng Police Station,24.83874,121.79295,wsqt73ybj,W,0,0
939,ILA290861,二城國小,Ercheng Elementary school,24.8442,121.80525,wsqt7dxzu,W,0,0
940,ILA290862,玉石村,Yushi Village,24.8338,121.78017,wsqt70ve7,S,0,0
941,ILA290863,白雲路,Baiyun Rd.,24.83695,121.78638,wsqt736js,W,0,0
942,ILA290864,東北角風景區外澳站,Northeast Coast National Scenic Area (Waiao),24.877323,121.840133,wsqts8c2b,S,0,0
943,ILA290867,頂埔,Dingpu,24.84566,121.80809,wsqt7g1bq,W,0,0
944,ILA290868,實踐農村,Shijian Countryside,24.84738,121.81239,wsqt7gm46,W,0,0
945,ILA290869,頭城火車站,Toucheng Train Station,24.85946,121.82324,wsqtkjsbz,S,0,0
946,ILA290870,頭城家商,Toucheng Vocational Senior High School,24.84994,121.81567,wsqt7gz3q,S,5,0
947,ILA290871,頭城國小,Toucheng Elementary school,24.8635,121.82748,wsqtkq206,S,0,0
948,ILA290873,蘭陽博物館,LanYang Museum,24.869536,121.832601,wsqtkr7g9,W,0,0
949,ILA290874,大福路口,Dafu Rd. Entrance,24.765443,121.767209,wsqsfukjj,S,0,0
950,ILA290875,女中路三段1,"Sec. 3, Nuzhong Rd No.1",24.746377,121.739602,wsqsf2bn4,W,0,0
951,ILA290876,女中路三段2,"Sec. 3, Nuzhong Rd No.2",24.74759,121.73532,wsqsf1hvn,W,0,0
952,ILA290877,文化中心,Cultural Center,24.75003,121.74426,wsqsf3e7q,W,0,0
953,ILA290879,宜中路,Yizhong Rd.,24.746791,121.742708,wsqsf342d,S,0,0
954,ILA290880,宜蘭大學,Yilan University,24.746037,121.748848,wsqsf2yu1,S,0,0
955,ILA290881,宜蘭後火車站,Yilan Train (Rear) Station,24.754029,121.759299,wsqsfdq6t,S,0,0
956,ILA290883,宜蘭轉運站2,Yilan Transfer Station 2,24.75131,121.75819,wsqsf9vdg,S,0,0
957,ILA290884,金六結,Gin Liu Jie,24.75232,121.737909,wsqsf4nbd,S,0,0
958,ILA290885,復興國中,Fu Shing Junior High School,24.74952,121.74648,wsqsf3t06,W,0,0
959,ILA290887,宜蘭自來水公司,Yilan Water Corporation,24.74897,121.75306,wsqsf93v5,S,0,0
960,ILA290888,黎明國小,Li-Ming Elementary School,24.751955,121.763901,wsqsfccy8,W,0,0
961,ILA290889,蘭陽女中,Lan-Yang Girls' Senior High School,24.745494,121.753019,wsqsf8cbf,W,0,0
962,ILA290890,大福路口,Dafu Rd. Entrance,24.765389,121.766991,wsqsfukhb,E,0,0
963,ILA290891,女中路三段1,"Sec. 3, Nuzhong Rd No.1",24.74641,121.739176,wsqsf0zy2,E,0,0
964,ILA290892,女中路三段2,"Sec. 3, Nuzhong Rd No.2",24.74755,121.73524,wsqsf1huu,E,0,0
965,ILA290893,文化中心,Cultural Center,24.749961,121.744103,wsqsf3e6g,E,0,0
966,ILA290895,宜中路,Yizhong Rd.,24.74674,121.74292,wsqsf342p,N,0,0
967,ILA290898,宜蘭高商,Yilan Commercial Vocational High School,24.755417,121.765229,wsqsffddz,E,0,0
968,ILA290901,復興國中,Fu Shing Junior High School,24.749315,121.746617,wsqsf3mpj,E,0,0
969,ILA290905,黎明國小,Li-Ming Elementary School,24.75197,121.76391,wsqsfccy8,E,0,0
970,ILA290906,蘭陽女中,Lan-Yang Girls' Senior High School,24.745422,121.752972,wsqsf8cb9,E,0,0
971,ILA290908,宜蘭火車站(前站),Yilan Station(former station),24.754032,121.757379,wsqsfdm48,W,0,0
972,ILA290918,宜蘭火車站(前站),Yilan Station(former station),24.754089,121.75717,wsqsfdkg5,S,0,0
973,ILA290930,宜蘭轉運站1,Yilan Transfer Station 1,24.751765,121.759537,wsqsf9yt6,W,0,0
974,ILA290931,金山東路,Jinshan E. Rd.,24.737418,121.737751,wsqsdpq9z,W,0,0
975,ILA290932,員山公園,Yuanshan Park,24.7452,121.72247,wsqscbex5,N,0,0
976,ILA290936,普門診所,Pumen Clinic,24.74899,121.75016,wsqsf3rv2,S,0,0
977,ILA290937,鎮興廟,Zhen Xing Temple,24.73874,121.74419,wsqsdre3t,S,0,0
978,ILA290943,宜蘭大學,Yilan University,24.746056,121.749028,wsqsf2yuj,N,0,0
979,ILA290945,宜蘭轉運站1,Yilan Transfer Station 1,24.751765,121.759537,wsqsf9yt6,E,0,0
980,ILA290946,金山東路,Jinshan E. Rd.,24.737373,121.737507,wsqsdpq99,E,0,0
981,ILA290947,員山公園,Yuanshan Park,24.745082,121.722214,wsqscbeqt,S,0,0
982,ILA290950,員山鄉公所(員山公園),Yuanshan Township Office(Yuanshan Park),24.74298,121.7234,wsqscbk62,E,0,0
983,ILA290951,普門診所,Pumen Clinic,24.748972,121.750282,wsqsf3rv5,N,0,0
984,ILA290952,鎮興廟,Zhen Xing Temple,24.73876,121.74435,wsqsdre98,N,0,0
985,ILA290967,榮光路,Rongguang Rd.,24.717557,121.692358,wsqs95twj,N,0,0
986,ILA290971,仁愛醫院,Jen-Ai Hospital,24.748865,121.754223,wsqsf96sx,S,0,0
987,ILA290990,中興國小,Zhongxing Elementary School,24.69248,121.76992,wsqs6znhh,N,0,0
988,ILA291022,中興國小,Zhongxing Elementary School,24.69245,121.76979,wsqs6zn5c,S,0,0
989,ILA291076,蘇澳港,Suao Harbor,24.596214,121.85579,wsqeuvsem,E,0,0
990,ILA291082,蘇澳港,Suao Harbor,24.596299,121.855903,wsqeuvsgb,W,0,0
991,ILA291092,湯圍溝(仁愛路),Tangweigo(Renai Rd.),24.827621,121.770629,wsqt4zwxm,S,126,45
992,ILA291106,仁愛路,Renai Rd.,24.82527192,121.7677417,wsqt4zk9d,E,35,38
993,ILA291110,礁溪火車站,Jiaoxi Train Station,24.8272,121.775117,wsqt5p9uv,W,49,110
994,ILA291116,溫泉遊客中心,Jaioxi Hot Spring Park(Visitor Center),24.830958,121.775727,wsqt7066u,W,0,0
995,ILA292312,公正國小,GongZheng Elementary School,24.67948,121.76663,wsqs6ugb2,W,54,1
996,ILA292314,公正國小,GongZheng Elementary School,24.679401,121.766532,wsqs6uexv,E,1,85
997,ILA292316,萬德二路,Wande 2nd Rd,24.676136,121.661337,wsqs2kphf,W,1,5
998,ILA292317,萬德二路,Wande 2nd Rd,24.676017,121.66142,wsqs2kphh,E,6,0
999,ILA292403,羅莊社區1站,Luozhuang 1st Station,24.67271,121.7778,wsqs75ebu,S,8,27
1000,ILA292408,羅莊社區2站,Luozhuang 2st Station,24.67275,121.77753,wsqs75e9n,N,21,32
1001,ILA292597,蘇澳新站,Suaoxin Train Station,24.60775,121.8271,wsqeupxy9,S,0,3
1002,ILA292598,蘇澳新站,Su&#39;aoxin Train Station,24.60775,121.8271,wsqeupxy9,N,0,0
1003,ILA292705,宜蘭中山公園,Yilan Zhongshan Park,24.754352,121.753835,wsqsfd6kt,S,0,0
1004,ILA292706,宜蘭中山公園,Yilan Zhongshan Park,24.754468,121.753751,wsqsfd6mh,N,0,0
1005,ILA292815,白石腳,Baishijiao,24.83551,121.78285,wsqt71pt6,E,0,0
1006,ILA292816,白石腳,Baishijiao,24.83572,121.78286,wsqt71pwd,W,0,0
1007,ILA292817,開蘭路,Kailan Rd,24.856084,121.8218,wsqtkhgvj,E,0,0
1008,ILA292818,開蘭路,Kailan Rd,24.855994,121.821728,wsqtkhgus,W,0,0
1009,ILA292836,二龍社區活動中心,Erlong Community Activity Center,24.8079958,121.7851871,wsqt5k1m0,E,0,0
1010,ILA292837,大塭路,Dawen Rd.,24.8170431,121.7984081,wsqt5tfcu,E,0,0
1011,ILA292838,六結路,Liujie Rd.,24.813908,121.7723431,wsqt4vpzm,E,0,0
1012,ILA292839,水閘門,Water Gate,24.80698,121.78108,wsqt55yr0,S,0,0
1013,ILA292840,玉尊宮,Yuzun Temple,24.804969,121.809308,wsqt5gdg6,S,0,0
1014,ILA292841,玉龍橋,Yulong Bridge,24.8094634,121.791161,wsqt5kmte,E,0,0
1015,ILA292842,竹林養護院,Julin Nursing Home,24.8118902,121.7747834,wsqt5hcew,E,0,0
1016,ILA292843,協天廟,Xietian Temple,24.818742,121.768613,wsqt4yj5w,S,0,0
1017,ILA292844,長興廟,Changxing Temple,24.81799,121.811154,wsqt5vupm,E,0,0
1018,ILA292845,淇武蘭,Qiwulan,24.810042,121.77696,wsqt5he2b,S,0,0
1019,ILA292846,塭底小吃,Wendi Restaurant,24.8083038,121.8107693,wsqt5u5yu,S,0,0
1020,ILA292847,塭底路,Wendi Rd.,24.795901,121.806374,wsqt5cbww,N,0,0
1021,ILA292849,礁溪鄉公所,Jiaoxi Township Office,24.82342,121.77152,wsqt4yzqf,S,0,0
1022,ILA292850,礁溪鄉農會,Jiaoxi Farmer's Association,24.8207987,121.7707458,wsqt4yqz8,S,0,0
1023,ILA292851,大塭路,Dawen Rd.,24.81723,121.7984,wsqt5tffu,W,0,0
1024,ILA292852,六結路,Liujie Rd.,24.814073,121.7724968,wsqt5j202,W,0,0
1025,ILA292853,水閘門,Water Gate,24.807147,121.7811738,wsqt5hn25,N,0,0
1026,ILA292854,玉尊宮,Yuzun Temple,24.803851,121.808982,wsqt5g6sg,N,0,0
1027,ILA292855,玉龍橋,Yulong Bridge,24.80966,121.7912,wsqt5kmws,W,0,0
1028,ILA292856,竹林養護院,Julin Nursing Home,24.812011,121.77491,wsqt5hcu3,N,0,0
1029,ILA292857,協天廟,Xietian Temple,24.818608,121.76878,wsqt4yj6f,N,0,0
1030,ILA292858,長興廟,Changxing Temple,24.81817,121.81117,wsqt5yh0m,W,0,0
1031,ILA292859,淇武蘭,Qiwulan,24.810071,121.777051,wsqt5he34,N,0,0
1032,ILA292860,塭底小吃,Wendi Restaurant,24.80826,121.81089,wsqt5u5yx,N,0,0
1033,ILA292861,礁溪鄉公所,Jiaoxi Township Office,24.823417,121.77171,wsqt4yzqy,N,0,0
1034,ILA292862,礁溪鄉農會,Jiaoxi Farmer's Association,24.8207657,121.7709343,wsqt4yqzk,N,0,0
1035,ILA292863,七結橋,Qijie Bridge,24.8075,121.77028,wsqt4un6j,E,0,0
1036,ILA292864,十六結,Shiliujie,24.809693,121.7669339,wsqt4u7yz,S,0,0
1037,ILA292865,大福,Dafu,24.80218,121.81703,wsqth507n,S,0,0
1038,ILA292866,大福國小,Dafu Elementary School,24.798641,121.813604,wsqt5fmyw,E,0,0
1039,ILA292867,玉田國小,Yu-tian Elementary School,24.7961986,121.7916403,wsqt56jbq,E,0,0
1040,ILA292868,玉鼎慈天宮,Yuding-Citian Temple,24.7981474,121.7871559,wsqt566ew,E,0,0
1041,ILA292869,車路頭,Chelutou,24.794629,121.806114,wsqt5c8x0,E,0,0
1042,ILA292870,礁溪國中,Jiaoxi Junior High school,24.816756,121.767935,wsqt4vu8n,S,0,0
1043,ILA292871,七結橋,Qijie Bridge,24.807605,121.77032,wsqt4un6y,W,0,0
1044,ILA292872,十六結,Shiliujie,24.8095552,121.7673073,wsqt4uknp,N,0,0
1045,ILA292873,大福,Dafu,24.802154,121.816641,wsqth505j,N,0,0
1046,ILA292874,大福國小,Dafu Elementary School,24.7991374,121.8139344,wsqt5fw1q,W,0,0
1047,ILA292875,玉田國小,Yu-tian Elementary School,24.7963574,121.7917898,wsqt56n16,W,0,0
1048,ILA292876,玉鼎慈天宮,Yuding-Citian Temple,24.7982974,121.7872024,wsqt566sx,S,0,0
1049,ILA292877,車路頭,Chelutou,24.794824,121.806037,wsqt5cb2q,W,0,0
1050,ILA292878,礁溪國中,Jiaoxi Junior High school,24.816739,121.768051,wsqt4vszc,N,0,0
1051,ILA292881,二結王公廟,Wong-gong Temple,24.708512,121.768762,wsqsdfj39,W,0,0
1052,ILA292882,二結郵局,Erjie Post Office,24.702532,121.768072,wsqsdbuy9,S,0,0
1053,ILA292883,大吉東路,DajiE.Rd,24.69642,121.8023,wsqs7xvep,S,0,0
1054,ILA292884,大吉活動中心,Daji Activity Center,24.702522,121.801339,wsqse8vn8,W,0,0
1055,ILA292885,大埔橋,Dapu Bridge,24.679269,121.812528,wsqs7utpj,S,0,0
1056,ILA292887,大眾活動中心,DazhongActivityCenter,24.69665,121.820646,wsqskpgh6,W,0,0
1057,ILA292888,中興國小,Zhongxing Elementary School,24.692448,121.769682,wsqs6zjgz,S,0,0
1058,ILA292889,五結市中心,Wujie city center,24.6843442,121.7981985,wsqs7tdsx,N,0,0
1059,ILA292891,五結國中,Wujie Junior High School,24.69632,121.79988,wsqs7xgfq,N,0,0
1060,ILA292892,五結郵局,Wujie Post Office,24.683686,121.795306,wsqs7t88u,S,0,0
1061,ILA292893,公園路,Park Rd.,24.684213,121.808278,wsqs7vd5f,W,0,0
1062,ILA292894,孝威國小,XiaoweiElementarySchool,24.697398,121.811688,wsqsebh8f,S,0,0
1063,ILA292896,協和二號橋,Xiehe Bridge No.2,24.68181874,121.816461,wsqskj0n1,N,0,0
1064,ILA292897,中興文創(四結),Zhongxing Wenchuang (four knots),24.695281,121.7692,wsqs6ztsk,S,0,0
1065,ILA292900,清水橋,Qingshui Bridge,24.689468,121.770164,wsqs6yw6d,S,0,0
1066,ILA292903,興中國中,Xingzhong Junior High School,24.698088,121.768808,wsqsdbjkf,S,0,0
1067,ILA292904,興東倉前路,Xingdong Rd./Cangqian Rd. Entrance,24.681964,121.769608,wsqs6vjyv,S,0,0
1068,ILA292905,錦草上溪埔,Jincao ShangXiPu,24.70580279,121.8134756,wsqsectce,N,0,0
1069,ILA292906,錦草社區活動中心,Jincao Activity Center,24.70717,121.82032,wsqss1fce,E,0,0
1070,ILA292907,羅東夜市,Luodong Night Market,24.6765829,121.7678839,wsqs6uhxt,N,0,0
1071,ILA292912,二結王公廟,Wong-gong Temple,24.708421,121.768844,wsqsdfj2g,E,0,0
1072,ILA292913,二結郵局,Erjie Post Office,24.702503,121.768227,wsqsdbuyt,N,0,0
1073,ILA292914,大吉東路,DajiE.Rd,24.69627,121.80234,wsqs7xvf0,N,0,0
1074,ILA292918,中興國小,Zhongxing Elementary School,24.692427,121.770008,wsqs6zn5y,S,0,0
1075,ILA292921,五結國中,Wujie Junior High School,24.69646,121.79978,wsqs7xggk,S,0,0
1076,ILA292924,中興文創(四結),Zhongxing Wenchuang (four knots),24.694795,121.769607,wsqs6ztct,N,0,0
1077,ILA292926,清水橋,Qingshui Bridge,24.689447,121.77049,wsqs6ywd6,N,0,0
1078,ILA292930,興東倉前路口,Xingdong Rd./Cangqian Rd. Entrance,24.681883,121.769798,wsqs6vnn3,N,0,0
1079,ILA292934,大湖休閒農業區,Dahu Leisure Farm Area,24.74219,121.6916,wsqsc0jje,S,0,0
1080,ILA292936,螃蟹冒泡,Crab Bubble,24.74504,121.7018,wsqsc2sw3,W,0,8
1081,ILA292937,自強路口,Ziqiang Rd.,24.74263,121.74735,wsqsf2m8q,S,0,0
1082,ILA292941,宜蘭火車站(前站),Yilan Train Station(Front station),24.754109,121.757176,wsqsfdkg5,W,0,0
1083,ILA292943,尚德村,Shangde Village,24.737234,121.719146,wsqs9z30v,E,0,0
1084,ILA292944,明光寺,Mingguang Temple,24.74606,121.6947,wsqsc0zkh,W,0,0
1085,ILA292946,員山國中,Yuanshan Junior High School,24.749834,121.714785,wsqsc9w40,W,0,0
1086,ILA292948,員山衛生所,Yuanshan clinic,24.74437,121.72408,wsqscbsf2,W,0,0
1087,ILA292953,湖北,Hu-Pei,24.74542,121.698031,wsqsc2cb9,W,0,0
1088,ILA292955,敬業新村,Jing-Ye New Village,24.74716,121.71972,wsqscc1de,W,0,0
1089,ILA292959,螃蟹冒泡,Crab Bubble,24.744934,121.702198,wsqsc2svd,E,1,0
1090,ILA292960,自強路口,Ziqiang Rd.,24.742664,121.747448,wsqsf2mb3,N,0,0
1091,ILA292963,宜蘭大學,Yilan University,24.745951,121.748954,wsqsf2ygs,N,0,0
1092,ILA292964,宜蘭火車站(前站),Yilan Train Station(Front station),24.754,121.75715,wsqsfdkfe,S,0,0
1093,ILA292966,尚德村,Shangde Village,24.737003,121.718658,wsqs9z0z6,S,0,0
1094,ILA292967,明光寺,Mingguang Temple,24.745808,121.694985,wsqsc0zdf,E,0,0
1095,ILA292969,員山國中,Yuanshan Junior High School,24.749701,121.714072,wsqsc9t3r,E,0,0
1096,ILA292971,員山衛生所,Yuanshan clinic,24.744263,121.723735,wsqscbs9b,E,0,0
1097,ILA292976,湖北,Hu-Pei,24.745268,121.69802,wsqsc29z9,E,0,0
1098,ILA292978,敬業新村,Jing-Ye New Village,24.747051,121.719622,wsqscc1d0,E,0,0
1099,ILA292982,七結,Qijie,24.74993,121.73523,wsqsf1sfu,S,0,0
1100,ILA292983,八甲魚場,Bajia Fish Farm,24.728899,121.712326,wsqs9tu0q,W,0,0
1101,ILA292984,仁愛醫院,Jen-Ai Hospital,24.749355,121.754211,wsqsf96xq,N,0,0
1102,ILA292986,光復國小,Guang Fu Elementary School,24.75462,121.747753,wsqsf6qn0,W,0,0
1103,ILA292987,成功路,Chenggong Rd,24.718228,121.701709,wsqs97u6p,W,0,0
1104,ILA292990,金六結,Jinliujie,24.751934,121.738892,wsqsf1zw3,W,0,0
1105,ILA292991,員山機堡,Yuanshan jibao,24.746601,121.728584,wsqsf0bp3,S,0,0
1106,ILA292992,南屏國小,Nan Ping Elementary School,24.753469,121.742298,wsqsf64p3,S,0,0
1107,ILA292993,員山鄉公所,Yuanshan Township Office,24.743067,121.723251,wsqscbk4v,S,0,0
1108,ILA292994,員山鄉農會,Yuanshan Farmers,24.745338,121.726517,wsqscby81,S,0,0
1109,ILA292995,員山農會成功分部,Yuanshan Farmer's Association Cheng Gong Branch,24.715584,121.695854,wsqs9724w,W,0,0
1110,ILA292996,臺北榮總員山分院,Taipei Veterans General Hospital Yuanshan Branch,24.721191,121.68818,wsqs9h6ek,E,0,0
1111,ILA293002,仁愛醫院,Jen-Ai Hospital,24.748856,121.754279,wsqsf96u8,N,0,0
1112,ILA293003,深溝水源生態園區,shen gou Water Ecological Park,24.721394,121.707349,wsqs9s2sd,N,0,0
1113,ILA293012,員山農會成功分部,Yuanshan Farmer's Association Cheng Gong Branch,24.715519,121.696045,wsqs97267,N,0,0
1114,ILA293016,女中路口,Nuzhong Rd. Entrance,24.7467,121.75499,wsqsf8grb,S,0,0
1115,ILA293017,宜蘭中山公園,Yilan Zhongshan Park,24.754468,121.753751,wsqsfd6mh,W,0,0
1116,ILA293018,北門,Pei-men,24.759762,121.753024,wsqsfe3u5,S,0,0
1117,ILA293021,宜蘭地檢署,Yilan District Prosecutor Office,24.727682,121.759252,wsqsdtw3h,W,0,0
1118,ILA293022,宜蘭後火車站,Yilan Train (Rear) Station,24.754029,121.759299,wsqsfdq6t,S,0,0
1119,ILA293023,宜蘭運動公園,Yilan Sports Park,24.74012,121.75873,wsqsdxy18,E,0,0
1120,ILA293024,宜蘭縣政府,Yilan County Hall,24.730715,121.764796,wsqsdy46v,S,0,0
1121,ILA293025,宜蘭轉運站2,Yilan Transfer Station 2,24.751302,121.75836,wsqsf9vdz,S,0,0
1122,ILA293026,河濱公園,Riverside Park,24.764034,121.75451,wsqsfs4uv,S,0,0
1123,ILA293027,城仔,Chengzai,24.726735,121.767045,wsqsdvk59,S,0,0
1124,ILA293028,凱旋國小,Kaixuan Elementary School,24.7241779,121.7627698,wsqsdubuy,S,0,0
1125,ILA293030,新月廣場,Luna Plaza,24.7539353,121.7516974,wsqsfd2fh,S,0,0
1126,ILA293031,新生里,Xinsheng Village,24.768283,121.756125,wsqsfsuje,S,0,0
1127,ILA293032,新生國小,Xinsheng Elementary School,24.770129,121.754961,wsqsft722,W,0,0
1128,ILA293033,宜蘭自來水公司,Yilan Water Corporation,24.74894,121.753024,wsqsf93v5,S,0,0
1129,ILA293034,三角,Sanjiao,24.74216,121.75661,wsqsf8hmw,S,0,0
1130,ILA293035,縣政西路,Xianzheng W. Rd.,24.7291132,121.7586911,wsqsdtvcx,W,0,0
1131,ILA293036,舊城東路,Jiucheng E. Rd.,24.7564847,121.7559571,wsqsfdgbz,S,0,0
1132,ILA293037,蘭陽女中,Lan-Yang Girls Senior High School,24.745555,121.753057,wsqsf8cc7,W,0,0
1133,ILA293038,蘭陽別院,Lan-Yang Temple,24.7622436,121.7538583,wsqsfef6w,S,0,0
1134,ILA293039,女中路口,Nuzhong Rd. Entrance,24.74675,121.75514,wsqsf952k,W,0,0
1135,ILA293040,宜蘭中山公園,Yilan Zhongshan Park,24.754287,121.753848,wsqsfd6kn,E,0,0
1136,ILA293041,北門,Pei-men,24.759658,121.753161,wsqsfe3gq,N,0,0
1137,ILA293042,宜蘭大學,Yilan University,24.7460523,121.7488422,wsqsf2yu1,S,0,0
1138,ILA293043,宜蘭市公所,Yilan Township Office,24.752006,121.753057,wsqsf9cyg,N,0,0
1139,ILA293044,宜蘭地檢署,Yilan District Prosecutor Office,24.727541,121.759005,wsqsdtw0q,N,0,0
1140,ILA293045,宜蘭運動公園,Yilan Sports Park,24.74039,121.758901,wsqsdxy5h,W,0,0
1141,ILA293047,河濱公園,Riverside Park,24.764178,121.754756,wsqsfs5jg,N,0,0
1142,ILA293048,凱旋國小,Kaixuan Elementary School,24.7241754,121.7629173,wsqsduchc,N,0,0
1143,ILA293050,新月廣場(五穀廟),Luna Plaza,24.75375,121.751773,wsqsfd2cj,N,0,0
1144,ILA293051,新生里,Xinsheng Village,24.768015,121.756123,wsqsfsuh5,N,0,0
1145,ILA293052,宜蘭自來水公司,Yilan Water Corporation,24.748609,121.753284,wsqsf9651,N,0,0
1146,ILA293053,三角,Sanjiao,24.7426528,121.7567027,wsqsf8k82,N,0,0
1147,ILA293054,舊城東路,Jiucheng E. Rd.,24.7565115,121.7561609,wsqsfdu1h,N,0,0
1148,ILA293055,蘭陽女中,Lan-Yang Girls Senior High School,24.7453995,121.7529549,wsqsf8cb3,E,0,0
1149,ILA293056,蘭陽別院,Lan-Yang Temple,24.7623166,121.7540729,wsqsfefdg,E,0,0
1150,ILA293057,下壯五,Xiazhuangwu,24.73583,121.80057,wsqsexh2w,S,0,0
